id,text,label,emoji,tag
3222,hmm <elongated> . i do wonder why astec has one fewer employee ? <hashtag> lol </hashtag>,1,,"<hashtag>,</hashtag>,<elongated>"
3223,listen to paranard <hashtag> my </hashtag> mix by polosweets <hashtag> np </hashtag> on <hashtag> sound cloud </hashtag> <url>,0,,"<hashtag>,<url>,</hashtag>"
3224,morning cry session with my roomie . today ' s going to be a great day .,1,,
3225,i love waking up and not being able to sleep anymore <happy>,1,,<happy>
3226,aw thanks mother nature . merry christmas to you too !,1,,
3227,can not fck with you hoe an i am sorry 👐 😂,1,😂,
3228,<user> i have heard liberals defending bombing civilians along with terrorists w / o trial but still claim enh interrogations and gitmo evil .,0,,<user>
3229,"i used to joke around about my cats being able to open my doors , never expected it happen .",1,,
3230,<user> i see your response time on your dm ' s is as good as your phone lines . <repeated> just no hold music . legendary service guys .,1,,"<repeated>,<user>"
3231,<user> <user> sounds like <hashtag> cubs </hashtag> will not have room for lester battery mate david ross .,0,,"<hashtag>,</hashtag>,<user>"
3232,tryna learn to skate tonight ! 😎 <hashtag> penny board </hashtag> <hashtag> skate </hashtag> <url>,1,😎,"<hashtag>,<url>,</hashtag>"
3233,love how i can never fall asleep <hashtag> insomnia </hashtag>,1,,"<hashtag>,</hashtag>"
3234,<user> <user> <user> hahahahahahahhahaha ! i was some one and it happened to be ya ! !,1,,<user>
3235,<hashtag> bbc </hashtag> <hashtag> news </hashtag> <hashtag> china </hashtag> <hashtag> shanghai </hashtag> <hashtag> crush </hashtag> <hashtag> xi </hashtag> <hashtag> jinping </hashtag> <hashtag> orders </hashtag> <hashtag> new </hashtag> <hashtag> year </hashtag> <hashtag> investigation </hashtag> . <url>,0,,"<hashtag>,<url>,</hashtag>"
3236,<user> as the only black listener to the <user> show . <repeated> love having you on it ! <repeated> <hashtag> race wars </hashtag>,0,,"<hashtag>,</hashtag>,<repeated>,<user>"
3237,yay for another work at <time> day 😐,1,😐,<time>
3238,<user> thanks to <user> . i think i backed into the playoffs ! playoff matchup tacocorp v gronkey punch,0,,<user>
3239,this ' legendary ' anfield european cup atmosphere is great hey ! <wink>,1,,<wink>
3240,"just saw roel de vries , nissan <hashtag> marketing </hashtag> boss says marketers should focus on emotions and quantify everything <url>",0,,"<hashtag>,<url>,</hashtag>"
3241,just got the message i need to start working at another location . brilliant ! now rushing towards second location . oh god i hate mondays,1,,
3242,<user> i mean that all matter this game,1,,<user>
3243,<user> i do not believe you ! <repeated>,1,,"<repeated>,<user>"
3244,<user> well i face peyton today in my one league so i hope he only has <number> td passes and they are both to d thomas for me lol,0,,"<number>,<user>"
3245,<user> o <elongated> touching myself to <allcaps> odb </allcaps> he is the greatest giants player to ever play the game . <repeated> screw that the best player ever ! <repeated>,1,,"</allcaps>,<elongated>,<allcaps>,<user>,<repeated>"
3246,"of course i am not nervous , i am hyperventilating for fun .",1,,
3247,<number> a . m . trips to walmart for mess are always fun .,1,,<number>
3248,<user> explains why inter went all calciopoli over juventus . <repeated>,0,,"<repeated>,<user>"
3249,people in this school seem to amaze me . <repeated>,1,,<repeated>
3250,"<user> <user> really ? ! <repeated> this is absolutely below the belt , especially towards tom boon . <repeated> <hashtag> deep respect </hashtag> . <repeated>",1,,"<hashtag>,</hashtag>,<repeated>,<user>"
3251,"off to brave tesco . humungous shopping list , hail outside <hashtag> oh bliss </hashtag>",1,,"<hashtag>,</hashtag>"
3252,i love when my mornings start off like this .,1,,
3253,thank goodness the holiday help at work is no more ! i just love it when they think they know more than you <hashtag> annoyed </hashtag> <hashtag> relieved </hashtag> <hashtag> gone </hashtag>,1,,"<hashtag>,</hashtag>"
3254,"<user> <user> <user> <user> this has been my point all along , that tc is proving to be <hashtag> e cigs </hashtag> best advertiser to teens .",1,,"<hashtag>,</hashtag>,<user>"
3255,"<user> <user> yes , fountain jumping sounds like a great january activity .",1,,<user>
3256,if we could stop losing planes that would be great .,0,,
3257,<user> deutsch is a misogynistic toad how shocking he ' s a bigot too . <repeated> <hashtag> hands up dont shoot </hashtag>,1,,"<hashtag>,</hashtag>,<repeated>,<user>"
3258,lol at docs who do not know what they are doing . <hashtag> fuck that </hashtag>,1,,"<hashtag>,</hashtag>"
3259,"country music and photo editing , my type of morning ☀ ️ 🎶",0,☀,
3260,why is <allcaps> isis </allcaps> an acronym for words in english ?,1,,"</allcaps>,<allcaps>"
3261,"it is so much easier for me to write how i am feeling than to actually speak it , i get nervous and stumble on my words if it ' s on my heart .",0,,
3262,<user> <user> <user> <user> <user> nice to see the ambulance service is so important to <allcaps> our </allcaps> mps,1,,"</allcaps>,<allcaps>,<user>"
3263,<user> you can afford stocks ? teachers make <allcaps> so much </allcaps> money it ' s crazy !,1,,"</allcaps>,<allcaps>,<user>"
3264,what normal people see vs . what i see <user> <url>,0,,"<url>,<user>"
3265,"if his twitter account is any sign , then this book looks to be a must read id rather read twilight <url>",1,,<url>
3266,"have successfully avoided everything from season <number> which i have not seen and there ' s an s5 one , in my timeline . thanks indy !",1,,<number>
3267,my husband thinks i am crazy because i taped my tape dispenser . hehe . i am handy like that . . <repeated> <url>,1,,"<url>,<repeated>"
3268,"in case you have not heard , this is happening <hashtag> winged warriors </hashtag> <url> <url>",0,,"<hashtag>,<url>,</hashtag>"
3269,"finally going to bed , definitely looking forward to waking up in <number> <number> / <number> hours . 👍",1,👍,<number>
3270,<allcaps> lol </allcaps> . <repeated> micromax is promising that service ? <url>,1,,"<url>,</allcaps>,<allcaps>,<repeated>"
3271,thinking i should lock my phone away for the night <hashtag> if you don t have anything nice to say don t say anything at all </hashtag>,0,,"<hashtag>,</hashtag>"
3272,cool to know i have people i can talk to when having a shit night .,1,,
3273,"<url> <hashtag> gape land </hashtag> <hashtag> super sweet </hashtag> super sweet lilli is simply adorable with her all leg , and <number>",0,,"<hashtag>,<url>,<number>,</hashtag>"
3274,"obama ' s <money> , <number> in taxpayer funded costs to attend political fundraisers in los angeles , san francisco <url>",1,,"<url>,<money>,<number>"
3275,photo invoices have been sent out . <repeated> <url>,0,,"<url>,<repeated>"
3276,the city that only sleeps on mass transit . <hashtag> nap time </hashtag> <hashtag> isnt it ironic </hashtag> <hashtag> doncha think </hashtag> . <repeated> <url>,1,,"<hashtag>,<url>,</hashtag>,<repeated>"
3277,i love putting flobeam mechs back together .,1,,
3278,pretty sure i just sat behind <user> in the mcdonald ' s drive through and peeked to see movie what was playing 😂,0,😂,<user>
3279,"clovis cartoon , tuesday , <date> <url> <hashtag> jamaica observer android app </hashtag> via <user> . a real mccoy",0,,"<url>,</hashtag>,<date>,<user>,<hashtag>"
3280,"new years eve is generally the most overrated party of the year . it ' s supposed to be a huge shindig , but usually i am disappointed .",0,,
3281,"watching my grandparents and my parents pay all these bills , really excites me for the future .",1,,
3282,<user> <user> no reply . what a surprise .,1,,<user>
3283,"big <number> fans flocking to support <allcaps> tcu </allcaps> after that ou beat down , texas loss , and <allcaps> wvu </allcaps> manhandling lol .",0,,"<number>,<allcaps>,</allcaps>"
3284,"<user> <user> rest well stuart , you were a man of grace and courage . may your family find peace .",0,,<user>
3285,"every parent wants their child to get ahead , help your child with a sponsorship / grant from <user> <hashtag> charity </hashtag>",0,,"<hashtag>,</hashtag>,<user>"
3286,"<user> <user> let us face it , at the mo there ' s delays on any day ending in a y !",1,,<user>
3287,fischer ordered fish and chips,1,,
3288,and he takes calls when his phone thing works <user> <user> <user> <user> <user> <user>,0,,<user>
3289,"<user> i am really big supporter of <hashtag> law enforcement </hashtag> . like sheriff clarke said , it ' s all theatrics . <hashtag> ferguson </hashtag> <user>",1,,"<hashtag>,</hashtag>,<user>"
3290,really looked forward to waking up this early for finals . <repeated>,1,,<repeated>
3291,<user> <allcaps> how dare you have fun as christians </allcaps> ! <allcaps> we are supposed to be boring and have zero fun </allcaps> ! <allcaps> horrible christians </allcaps> ! <allcaps> lol </allcaps> <hashtag> misfit </hashtag>,1,,"</allcaps>,<allcaps>,</hashtag>,<user>,<hashtag>"
3292,<user> why ? he has draft pick compensation tied to his name and is only six months younger .,0,,<user>
3293,"thank you to all of the lovely people who come to work sick , or come to eat sick . <repeated> i appreciate your germs . <repeated>",1,,<repeated>
3294,how far would you go for <hashtag> safety </hashtag> ? <url> <hashtag> online dating </hashtag> <hashtag> relationships </hashtag> via <user>,0,,"<hashtag>,<url>,</hashtag>,<user>"
3295,"on page <number> of <number> of harry potter and the chamber of secrets , by j . k . rowling <url>",0,,"<url>,<number>"
3296,probably going to fail tomorrow yayy <hashtag> global artist hma </hashtag> <hashtag> mtv stars </hashtag> one direction,1,,"<hashtag>,</hashtag>"
3297,"<user> if i can make it out there , i ' d love to have a beer or ten and talk baseball . you are a good dude .",0,,<user>
3298,that ' s nice .,1,,
3299,studying history reading <hashtag> game of thrones </hashtag> <hashtag> a song of ice </hashtag> and fire,1,,"<hashtag>,</hashtag>"
3300,i am seeing more and more people using the term <hashtag> gamer gate </hashtag> and i can not believe i am going to say this but they are using it incorrectly,1,,"<hashtag>,</hashtag>"
3301,casper the friendly ghost on <number> levels ! <hashtag> things michelle obama thinks are racist </hashtag>,0,,"<hashtag>,<number>,</hashtag>"
3302,today is a fabulous day <hashtag> work </hashtag> <hashtag> ugh <elongated> </hashtag>,1,,"<hashtag>,</hashtag>,<elongated>"
3303,i am going to call today ' s commute quality time w / my mini . <number> hour and <number> minutes of quality time . thanks dc rush hour ! <hashtag> optimism </hashtag>,1,,"<hashtag>,<number>,</hashtag>"
3304,<user> <user> <user> all the more reason for it . competition breeds innovation and the consumer wins .,0,,<user>
3305,just exactly how i wanted to start my day ! <repeated> <hashtag> shitty </hashtag>,1,,"<hashtag>,</hashtag>,<repeated>"
3306,"off in to town to get a bday prezzy , how rude to have a birthday in xmas week <hashtag> busy bee </hashtag>",0,,"<hashtag>,</hashtag>"
3307,got to play w dogs last night ! <url>,0,,<url>
3308,<user> he has not been diagnosed w / bipolar disorder yet i am assuming ? he needs to beat his hard feeling emotions into submission .,1,,<user>
3309,<url> <hashtag> wow </hashtag> <hashtag> craz ykids </hashtag> <url> can fix this . <hashtag> outof control kids </hashtag> <hashtag> dr phi </hashtag> . <repeated> <url>,0,,"<hashtag>,<url>,</hashtag>,<repeated>"
3310,"<user> wow , rickman really looks a lot different with blond hair .",0,,<user>
3311,"on a good note , only <number> more days until <hashtag> scandal </hashtag> . 😢 😢",1,😢,"<hashtag>,<number>,</hashtag>"
3312,<hashtag> le bron </hashtag> <hashtag> james </hashtag> ' <hashtag> violence </hashtag> <hashtag> is </hashtag> <hashtag> the </hashtag> <hashtag> answer </hashtag> ' lebron james said thursday that violence is not the answer and . <repeated> <url>,0,,"<hashtag>,<url>,</hashtag>,<repeated>"
3313,<user> if <user> exclude bf3 maps from the poll . <repeated> i am going to <allcaps> riot </allcaps> ! <repeated> i really want seine crossing back 😭 😭 i would pay for it ! <repeated>,0,😭,"</allcaps>,<allcaps>,<repeated>,<user>"
3314,<user> guess the <hashtag> bro nut </hashtag> works best in combination with these <hashtag> men tissues </hashtag> . wanna see this ' sneeze ' <url>,1,,"<hashtag>,<url>,</hashtag>,<user>"
3315,blackpool today for an interview . the weather for the beach,0,,
3316,i am the happiest person ever when <user> wakes me up in the morning !,1,,<user>
3317,<user> absolutely ! i have no life so that should not be a hard thing to do . haha,0,,<user>
3318,"bang on . great insight . rt <user> interesting read democracy in ab is about management , not ideology <url> <hashtag> able g </hashtag>",0,,"<hashtag>,<url>,</hashtag>,<user>"
3319,<allcaps> nypd </allcaps> blog <url> do not you feel safe and protected ? <hashtag> i cant breathe </hashtag>,1,,"<url>,</allcaps>,<allcaps>,</hashtag>,<hashtag>"
3320,"when we stop accepting crumbs in the name of love , only then we can equally appreciate the silence of solitude and festivity of loving .",0,,
3321,photo dance icon sports bra / shorts bikini lingerie one size <money> leave email for invoice <url>,0,,"<url>,<money>"
3322,"<user> <user> <allcaps> omg </allcaps> want one , but i have easypay express . this would mean i would only use it to ride <allcaps> path </allcaps> .",1,,"</allcaps>,<allcaps>,<user>"
3323,<user> but in term time my son . <repeated> 😆 😎,0,"😆,😎","<repeated>,<user>"
3324,twitter can be so annoying,0,,
3325,sanjay dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it .,1,,
3326,is there even math cells ? if there is they are not working ah <elongated> hahaha <hashtag> math is fun </hashtag>,1,,"<hashtag>,</hashtag>,<elongated>"
3327,nice weekend off but back at work tonight . over the fucking moon,1,,
3328,the hospital for a new allergy test . <repeated> love it .,1,,<repeated>
3329,the wheels on the bus are broken down broken down broken down 😊 🎶 <hashtag> fml </hashtag> <hashtag> omw to the met </hashtag>,1,😊,"<hashtag>,</hashtag>"
3330,oh we get to see the queens garden on <hashtag> itv </hashtag> after she addresses the nation . just what i always wanted 😳,1,😳,"<hashtag>,</hashtag>"
3331,love waking up to my face being licked by my puppy . <repeated>,1,,<repeated>
3332,hummingbirds <hashtag> are </hashtag> <hashtag> experts </hashtag> <hashtag> at </hashtag> <hashtag> hovering </hashtag> <hashtag> after </hashtag> <hashtag> all </hashtag> <hashtag> background </hashtag> <hashtag> motion </hashtag> . <repeated> if the hovering ability of the . <repeated> <url>,0,,"<hashtag>,<url>,</hashtag>,<repeated>"
